member_guid,subscription_id,subscription_start_wk,geo,market_area,market_segment,purchase_source,promo_regular,cc_segment,subscription_offerings,subscription_type,entitlement_period,twp_flag,subscription_tenure,member_classification,category,product,visited_website,active_flag
769,1772,2017-45,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,TM,ANNUAL,Direct_Purchase,59,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
770,1773,2017-46,AMER,CAN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,53,RESUBSCRIBER - DORMANT,DESKTOP,OVERALL,0,1
771,1774,2014-34,EMEA,FRA,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,1232,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
772,1775,2014-11,AMER,CAN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,1395,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
773,1776,2016-44,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,436,RESUBSCRIBER - DORMANT,DESKTOP,OVERALL,0,1
774,1777,2016-16,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,TM,ANNUAL,Direct_Purchase,632,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
775,1778,2015-41,EMEA,BEN,COMMERCIAL,ADOBE.COM/CC.COM,PROMO,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,822,NEW - FIRST SUBSCRIPTION,DESKTOP,INDESIGN,0,1
776,1779,2016-52,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,380,EXISTING - MIGRATE,DESKTOP,OVERALL,0,1
777,1780,2015-44,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,800,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
778,1781,2017-35,ASIA,HKT,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,131,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
779,1782,2015-26,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,927,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
780,1783,2016-47,EMEA,NORD,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,415,RESUBSCRIBER - RECENT,DESKTOP,PHOTOSHOP,0,1
781,1784,2015-47,EMEA,UK,COMMERCIAL,E-TAIL/RETAIL,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,779,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
782,1785,2014-23,EMEA,GER,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,1310,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
783,1786,2015-36,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,856,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
784,1787,2017-50,EMEA,BEN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,MONTHLY,Direct_Purchase,21,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
785,1788,2017-43,EMEA,EE,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,75,NEW - FIRST SUBSCRIPTION,MOBILE,OVERALL,0,1
786,1789,2017-29,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,171,NEW - FIRST SUBSCRIPTION,MOBILE,OVERALL,0,1
787,1790,2017-17,EMEA,UK,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,255,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
788,1791,2016-49,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,405,NEW - FIRST SUBSCRIPTION,DESKTOP,AUDITION,0,0
789,1792,2016-26,AMER,CAN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,560,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
790,1793,2017-03,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,355,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
791,1794,2017-48,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,38,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
792,1795,2017-06,EMEA,BEN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,TM,ANNUAL,Direct_Purchase,332,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
793,1796,2017-27,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,182,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
794,1797,2017-25,JPN,JPN,EDUCATION,RESELLER,REGULAR,HED,HED - All Apps,TM,ANNUAL,Direct_Purchase,199,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
795,1798,2015-47,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,PROMO,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,781,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
796,1799,2016-47,EMEA,GER,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,418,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
797,1800,2017-08,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,315,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
798,1801,2017-52,AMER,CAN,COMMERCIAL,ADOBE.COM/CC.COM,PROMO,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,8,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
799,1802,2017-13,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,285,NEW - FIRST SUBSCRIPTION,MOBILE,OVERALL,0,1
800,1803,2017-26,JPN,JPN,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,192,NEW - FIRST SUBSCRIPTION,DESKTOP,INDESIGN,0,0
801,1804,2016-51,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,389,NEW - FIRST SUBSCRIPTION,DESKTOP,XD,0,1
802,1805,2015-43,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,810,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
803,1806,2015-19,ASIA,ANZ,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,976,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
804,1807,2013-07,AMER,US,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,1786,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
805,1808,2017-09,EMEA,UK,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,312,EXISTING - MIGRATE,DESKTOP,PREMIERE PRO,0,1
806,1809,2017-29,JPN,JPN,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,169,EXISTING - ADDITIONAL,DESKTOP,OVERALL,0,1
807,1810,2016-10,EMEA,NORD,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,674,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
808,1811,2017-07,EMEA,UK,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,324,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
809,1812,2015-27,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,918,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
810,1813,2017-23,AMER,CAN,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,210,NEW - FIRST SUBSCRIPTION,DESKTOP,PREMIERE PRO,0,0
811,1814,2015-38,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,843,NEW - FIRST SUBSCRIPTION,DESKTOP,AUDITION,0,1
812,1815,2017-31,ASIA,IN,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - Single App - Photoshop,TM,ANNUAL,Direct_Purchase,157,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
813,1816,2017-18,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,250,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
814,1817,2016-03,AMER,US,EDUCATION,E-TAIL/RETAIL,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,726,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
815,1818,2017-50,AMER,US,COMMERCIAL,APP STORE,REGULAR,PHOTOGRAPHY,CCP - LrCC - Mobile,IN,MONTHLY,Direct_Purchase,24,NEW - FIRST SUBSCRIPTION,MOBILE,OVERALL,0,1
816,1819,2014-32,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,1250,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
817,1820,2016-16,ASIA,HKT,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - Photoshop,IN,ANNUAL,Direct_Purchase,635,EXISTING - ADDITIONAL,DESKTOP,PHOTOSHOP,0,1
818,1821,2017-40,ASIA,ANZ,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,96,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,0
819,1822,2017-39,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - InDesign,IN,ANNUAL,Direct_Purchase,103,EXISTING - MIGRATE,DESKTOP,OVERALL,0,1
820,1823,2017-30,EMEA,FRA,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,161,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
821,1824,2015-14,JPN,JPN,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,1011,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,0
822,1825,2015-43,EMEA,NORD,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,810,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
823,1826,2013-30,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,1627,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
824,1827,2016-18,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,621,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
825,1828,2016-33,ASIA,KOR,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,516,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
827,1830,2015-36,AMER,BRZ,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,858,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
828,1831,2015-52,EMEA,FRA,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,748,EXISTING - ADDITIONAL,DESKTOP,PHOTOSHOP,0,1
829,1832,2015-52,ASIA,KOR,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,742,EXISTING - ADDITIONAL,DESKTOP,AFTER EFFECTS,0,1
830,1833,2017-52,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,12,NEW - FIRST SUBSCRIPTION,DESKTOP,AFTER EFFECTS,0,1
831,1834,2016-42,EMEA,ITA,COMMERCIAL,E-TAIL/RETAIL,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,451,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
832,1835,2015-08,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - Single App - Illustrator,TM,ANNUAL,Direct_Purchase,1051,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
833,1836,2016-24,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,580,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
834,1837,2016-46,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,420,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
835,1838,2017-14,EMEA,UK,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,277,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
836,1839,2017-09,ASIA,ANZ,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,309,NEW - FIRST SUBSCRIPTION,DESKTOP,INDESIGN,0,0
837,1840,2015-25,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,933,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
838,1841,2012-40,EMEA,FRA,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,1920,NEW - FIRST SUBSCRIPTION,DESKTOP,AFTER EFFECTS,0,1
839,1842,2017-22,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,220,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
840,1843,2015-35,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,865,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
841,1844,2015-39,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,834,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
842,1845,2016-53,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,371,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,1
843,1846,2016-46,EMEA,RCIS,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,MONTHLY,Direct_Purchase,421,EXISTING - ADDITIONAL,NULL,NULL,0,NULL
844,1847,2017-26,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,189,NEW - FIRST SUBSCRIPTION,DESKTOP,XD,0,1
845,1848,2017-27,EMEA,SSAI,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,187,RESUBSCRIBER - RECENT,DESKTOP,LIGHTROOM CLASSIC,0,1
846,1849,2017-42,EMEA,RCIS,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,78,RESUBSCRIBER - DORMANT,DESKTOP,OVERALL,0,1
847,1850,2015-23,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,949,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
848,1851,2016-12,EMEA,GER,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,663,EXISTING - ADDITIONAL,DESKTOP,ACROBAT,0,1
849,1852,2016-41,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,461,EXISTING - ADDITIONAL,DESKTOP,OVERALL,0,1
850,1853,2015-13,EMEA,UK,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,1016,NEW - FIRST SUBSCRIPTION,MOBILE,ACROBAT READER MOBILE,0,1
851,1854,2017-35,EMEA,EE,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,127,NEW - FIRST SUBSCRIPTION,DESKTOP,PREMIERE PRO,0,1
852,1855,2013-14,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,1740,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
853,1856,2016-41,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,459,NEW - FIRST SUBSCRIPTION,DESKTOP,PHOTOSHOP,0,0
854,1857,2017-43,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,73,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
855,1858,2017-48,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,36,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
856,1859,2015-29,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,904,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,0
857,1860,2013-13,ASIA,ANZ,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,1747,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
858,1861,2017-21,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,227,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
859,1862,2017-04,EMEA,NORD,COMMERCIAL,ADOBE.COM/CC.COM,PROMO,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,344,EXISTING - MIGRATE,DESKTOP,ACROBAT,0,1
860,1863,2017-36,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,122,NEW - FIRST SUBSCRIPTION,DESKTOP,PREMIERE PRO,0,1
861,1864,2015-09,EMEA,GER,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - InDesign,IN,ANNUAL,Direct_Purchase,1043,EXISTING - ADDITIONAL,DESKTOP,OVERALL,0,1
862,1865,2017-07,AMER,US,EDUCATION,ADOBE.COM/CC.COM,PROMO,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,328,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,0
863,1866,2016-01,EMEA,GER,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - Premiere Pro,IN,MONTHLY,Direct_Purchase,735,NEW - FIRST SUBSCRIPTION,DESKTOP,PREMIERE PRO,0,1
864,1867,2016-22,EMEA,UK,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,589,NEW - FIRST SUBSCRIPTION,DESKTOP,INDESIGN,0,0
865,1868,2014-50,AMER,US,COMMERCIAL,RESELLER,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,1122,NEW - FIRST SUBSCRIPTION,DESKTOP,INDESIGN,0,1
866,1869,2017-44,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,HED,HED - Single App - Illustrator,TM,ANNUAL,Direct_Purchase,64,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
867,1870,2017-48,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Trial_Purchase,41,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
868,1871,2017-52,JPN,JPN,COMMERCIAL,E-TAIL/RETAIL,REGULAR,INDIVIDUAL,CCI - Single App - Illustrator,IN,ANNUAL,Direct_Purchase,8,EXISTING - ADDITIONAL,DESKTOP,ILLUSTRATOR,0,0
869,1872,2017-08,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,315,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
870,1873,2015-50,JPN,JPN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,760,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
871,1874,2017-29,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,172,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
872,1875,2015-07,EMEA,RCIS,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,1058,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CLASSIC,0,1
873,1876,2017-31,EMEA,BEN,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,TEAM,CCT - All Apps,TM,ANNUAL,Direct_Purchase,157,NEW - FIRST SUBSCRIPTION,DESKTOP,ILLUSTRATOR,0,1
874,1877,2017-38,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,105,NEW - FIRST SUBSCRIPTION,DESKTOP,LIGHTROOM CC,0,1
875,1878,2016-44,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,438,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
876,1879,2014-33,EMEA,NORD,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,1240,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
877,1880,2016-13,EMEA,SSAI,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,655,EXISTING - ADDITIONAL,DESKTOP,PHOTOSHOP,0,1
878,1881,2012-45,EMEA,UK,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - All Apps,IN,ANNUAL,Direct_Purchase,1884,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,1
879,1882,2017-32,AMER,US,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - InDesign,IN,ANNUAL,Direct_Purchase,148,NEW - FIRST SUBSCRIPTION,NULL,NULL,0,NULL
880,1883,2017-06,AMER,US,COMMERCIAL,E-TAIL/RETAIL,REGULAR,PHOTOGRAPHY,CCP - 20GB,IN,ANNUAL,Direct_Purchase,334,NEW - FIRST SUBSCRIPTION,DESKTOP,OVERALL,0,0
881,1884,2015-21,AMER,SLAM,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,INDIVIDUAL,CCI - Single App - InDesign,IN,MONTHLY,Direct_Purchase,959,EXISTING - ADDITIONAL,DESKTOP,INDESIGN,0,1
882,1885,2017-37,EMEA,SWI,COMMERCIAL,ADOBE.COM/CC.COM,REGULAR,ACROBAT CC,Acrobat,IN,ANNUAL,Direct_Purchase,113,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
883,1886,2014-32,AMER,US,EDUCATION,ADOBE.COM/CC.COM,REGULAR,STUDENT,STE - All Apps,IN,ANNUAL,Direct_Purchase,1246,NEW - FIRST SUBSCRIPTION,DESKTOP,ACROBAT,0,1
